"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
-4.225223,19.44152,10.679789,-19.029526,13.902495,7.054246,-9.864958,-4.124514,5.946441,19.44152,-24.568551,32.936599,-8.152895,-4.325933,-3.318837,6.550698,-16.411078,-15.001144,15.413138,9.370565,7.859922,5.845731,-9.46212,14.90959,12.996109,-9.864958,-10.267796,8.665598,6.953536,13.197528,4.133669,14.506752,2.824445,4.133669,5.140764,-4.225223,17.1252,3.428702,15.715267,-9.159991,-19.331655,-21.345846,18.132296,-77.239643,6.04715,1.414511,19.240101,-8.958572,-49.846647,24.879835,-2.915999,-33.833829,-33.028153,-54.579995,-28.395514,6.953536,-11.879149,8.36347,10.57908,-14.900435,53.279927,-1.002518,12.593271,3.126574,7.255665,2.824445,7.859922,-2.915999,37.06569,10.881208,-5.0309,17.22591,-38.970016,14.808881,20.045777,14.90959,-22.856489,0.810254,-30.208286,-5.735866,24.678416,18.535134,-18.727398,45.82742,19.139391,19.844358,-16.00824,16.923781,-11.375601,-5.735866,9.571984,23.369192,21.55642,-22.55436,-28.899062,9.269856,9.874113,14.305333,-11.879149,6.14786
-7.347219,20.750744,17.729457,-17.720302,17.024491,5.845731,-14.699016,-3.620966,-0.196841,27.095445,-24.669261,37.669947,-7.951476,-2.412451,1.817349,3.025864,-18.12314,-14.296178,12.593271,7.557793,2.723735,2.824445,-15.806821,16.520943,7.054246,-11.879149,-8.555734,24.879835,9.068437,13.701076,6.852827,10.47837,4.032959,3.630121,7.557793,-2.71458,17.326619,5.644312,13.902495,-7.447929,-21.043717,-11.879149,21.355001,-80.663768,8.36347,3.428702,17.528038,-3.218128,-35.243763,26.189059,3.730831,-30.711833,-34.035248,-52.364386,-26.884871,5.442893,-0.096132,3.428702,12.089723,-30.208286,56.603342,7.658503,13.398947,3.025864,3.730831,4.335088,15.815976,-0.59968,33.238727,4.536507,-2.915999,14.305333,-40.782788,11.183337,20.347906,10.679789,-22.352941,1.213092,-42.192722,-10.670634,24.476997,10.075532,-20.741589,48.14374,13.096818,15.916686,-15.202564,11.989013,-9.46212,1.313802,7.255665,24.476997,19.44152,-15.806821,-27.690547,14.003204,1.213092,13.600366,-13.188373,8.665598
-7.649348,24.476997,20.146487,-11.57702,12.291142,4.032959,-7.951476,-6.541543,-1.304646,36.260014,-22.55436,45.021744,-5.534447,0.105287,3.327993,-1.606775,-17.116045,-19.633784,2.522316,-0.901808,-1.808194,2.723735,-10.972763,19.139391,5.241474,-14.900435,-10.368505,25.181964,12.391852,6.852827,8.665598,8.464179,8.061341,-12.684825,6.852827,0.709544,17.830167,7.960632,16.621652,-7.347219,-20.640879,-5.0309,20.952163,-84.188602,5.140764,-0.398261,20.247196,-3.218128,-16.209659,22.462806,8.766308,-24.065003,-27.186999,-44.408331,-17.921721,6.14786,6.953536,0.004578,14.305333,-40.984207,44.820325,13.499657,17.427329,3.227283,7.960632,4.133669,18.031586,2.522316,31.023117,6.449988,10.57908,15.211719,-38.567178,7.457084,17.1252,10.881208,-23.360037,-0.297551,-44.005493,-9.663539,25.98764,12.996109,-22.050813,49.050126,5.040055,15.916686,-7.447929,6.550698,-9.2607,7.658503,8.162051,22.462806,12.996109,-13.289082,-24.367132,15.614557,-1.002518,15.815976,-11.778439,7.960632
-7.951476,27.699702,16.319524,-14.799725,12.089723,7.557793,-6.037995,-8.354315,-4.325933,39.482719,-17.821012,36.058595,-3.419547,5.140764,9.370565,-2.009613,-19.029526,-15.101854,4.435798,-15.202564,-1.405356,1.011673,-11.47631,16.520943,2.320897,-9.059281,-8.857862,21.858549,13.801785,9.370565,10.780499,5.644312,14.607462,-34.035248,7.457084,3.730831,16.420233,7.960632,17.1252,-3.520256,-21.043717,2.119478,19.34081,-83.685054,7.658503,-6.138705,18.736553,-5.735866,-6.440833,19.844358,14.708171,-9.663539,-10.670634,-32.121767,-4.225223,2.925154,4.637217,-0.700389,16.420233,-40.480659,39.986267,16.823072,15.513847,-0.700389,13.398947,2.018769,18.233005,4.737926,21.959258,0.608835,8.162051,8.36347,-39.674983,2.723735,11.284047,12.391852,-26.280613,0.407416,-42.092012,-10.066377,28.404669,15.715267,-27.08629,49.050126,5.644312,16.218814,-2.311742,5.342183,-1.103227,12.593271,15.0103,19.542229,16.722362,-14.598306,-23.662165,8.464179,-2.311742,11.082628,-13.69192,10.47837
-6.843671,25.383383,11.485466,-36.150149,11.082628,3.327993,-8.052186,-10.771344,11.888304,30.51957,-25.072099,32.130922,-0.801099,1.61593,12.391852,-4.628061,-15.706111,-19.633784,3.126574,-11.67773,5.342183,0.205997,-8.455024,14.607462,-0.096132,-6.642252,-6.843671,19.642939,11.787594,8.564889,11.082628,6.752117,19.945067,-23.057908,8.867018,7.356374,18.535134,5.543603,18.233005,-1.808194,-18.22385,2.824445,18.333715,-80.764477,1.213092,-10.569925,12.291142,-5.433738,-7.1458,16.621652,19.44152,8.36347,2.925154,-15.504692,-6.340124,-0.700389,3.630121,-0.700389,22.865644,-47.631037,42.806134,19.642939,15.0103,0.205997,11.485466,5.342183,23.973449,7.356374,17.1252,2.320897,20.045777,6.852827,-35.747311,-1.405356,6.449988,9.370565,-28.395514,5.342183,-36.150149,-8.757153,31.425956,9.370565,-26.079194,50.560769,-0.801099,11.183337,-6.239414,2.421607,-0.096132,14.204623,14.406042,8.665598,18.031586,-15.101854,-30.006867,4.939345,15.715267,7.960632,-13.89334,8.162051
-5.232319,22.160677,13.499657,-16.612497,11.888304,3.83154,11.586175,-1.405356,8.464179,23.87274,-34.035248,24.980545,4.939345,-0.196841,7.960632,-6.843671,-15.001144,-16.108949,4.032959,11.485466,8.867018,0.306706,-0.398261,13.600366,1.61593,-5.735866,-3.016709,17.628748,9.571984,12.69398,11.384756,6.651408,24.678416,-17.216754,10.075532,5.241474,20.750744,1.817349,7.054246,-2.211032,-14.699016,2.925154,15.916686,-79.858091,-0.096132,-10.670634,8.564889,-4.426642,-9.059281,16.520943,25.786221,21.254292,9.773403,-2.311742,-8.555734,0.407416,-5.433738,4.133669,26.08835,-49.14168,56.502632,28.20325,14.406042,0.205997,13.197528,4.737926,25.181964,9.068437,7.557793,2.018769,20.851453,7.859922,-22.352941,-5.937285,4.838636,4.133669,-29.100481,7.859922,-21.849394,-9.46212,34.74937,9.773403,-30.308995,52.172122,-0.49897,15.211719,-5.232319,-1.908904,0.709544,21.052872,18.233005,4.133669,17.1252,-17.619593,-30.006867,7.356374,15.413138,10.57908,-10.872053,-0.196841
-7.24651,22.966354,12.69398,-20.238041,11.989013,-3.318837,7.154955,-0.49897,-6.541543,27.699702,-32.222477,15.916686,3.025864,-1.002518,9.169146,-7.24651,-8.757153,-29.20119,0.306706,2.824445,6.14786,2.421607,-7.951476,14.305333,0.105287,-6.944381,-0.096132,16.520943,11.888304,16.823072,11.082628,0.306706,29.915312,-1.808194,11.787594,4.737926,16.823072,-3.419547,-6.541543,6.651408,-13.188373,6.651408,17.024491,-74.419776,1.515221,-7.1458,3.126574,-6.340124,-12.986954,15.312428,29.008926,18.635843,7.960632,2.925154,-11.47631,-4.93019,0.508125,-2.110323,26.08835,-44.307622,73.421836,33.842985,12.089723,-4.426642,5.745022,7.658503,27.901121,8.766308,1.313802,-1.203937,30.821698,8.26276,-10.771344,-2.81529,1.313802,-7.951476,-27.791257,9.672694,-19.935912,-9.562829,36.159304,2.220188,-34.337377,46.330968,-1.808194,10.881208,-9.36141,3.327993,4.435798,25.484092,12.391852,3.025864,15.715267,-13.591211,-32.423896,23.067063,-3.721676,10.075532,-10.368505,-9.965667
-1.908904,17.326619,12.895399,-16.00824,5.543603,-4.325933,-15.101854,-2.311742,0.306706,41.3962,-32.726024,14.103914,1.112383,0.709544,3.025864,-12.584115,-2.412451,-36.452277,1.112383,9.773403,5.946441,3.327993,-7.24651,12.79469,-0.59968,-8.555734,-1.405356,11.384756,11.888304,15.916686,14.607462,-1.405356,32.73518,2.018769,10.780499,5.644312,17.930877,-3.822385,-16.411078,8.162051,-13.289082,5.241474,15.715267,-64.953079,3.327993,-5.232319,7.457084,-2.211032,-12.886244,15.111009,29.613184,9.974823,7.658503,4.939345,-14.195468,-4.82948,16.118105,-3.520256,27.095445,-32.927443,53.984893,36.662852,13.197528,-3.016709,12.69398,12.996109,21.355001,6.550698,0.004578,0.105287,44.216068,9.269856,-8.052186,3.93225,1.011673,-22.252232,-25.676356,11.384756,-15.504692,-4.023804,37.267109,0.810254,-38.567178,42.403296,-10.972763,13.096818,-8.857862,2.421607,7.457084,24.980545,9.269856,-4.225223,12.391852,-8.555734,-28.999771,30.318151,-11.778439,13.902495,-4.325933,-20.137331
-1.203937,16.823072,17.628748,-9.159991,6.550698,-4.124514,-7.548638,-6.138705,0.205997,52.57496,-28.194095,10.47837,4.133669,0.205997,3.327993,-11.073472,-2.613871,-34.035248,1.011673,10.075532,4.838636,3.025864,-7.447929,10.981918,0.810254,-6.843671,-2.513161,11.284047,18.333715,17.326619,18.635843,-3.419547,38.072785,-14.094759,10.377661,7.255665,17.628748,-3.721676,-22.252232,6.449988,-15.202564,0.205997,14.708171,-62.032502,3.529412,-4.527352,12.79469,-5.131609,-2.613871,13.600366,26.189059,-0.196841,7.859922,5.342183,-9.562829,-1.002518,-1.808194,-3.822385,24.275578,-24.266423,47.740902,35.857175,15.715267,-1.908904,26.289769,18.434424,15.715267,3.83154,-0.196841,-5.836576,28.807507,0.508125,-4.426642,8.766308,-2.613871,-34.337377,-28.395514,12.291142,-9.965667,-4.82948,37.669947,1.71664,-41.588464,41.59762,-9.2607,10.377661,-7.951476,4.234379,10.075532,22.261387,11.787594,-8.354315,8.967727,-10.267796,-26.482033,24.275578,-8.555734,7.457084,-2.412451,-26.482033
0.810254,18.233005,21.65713,-17.720302,11.284047,-1.606775,-21.647974,-7.447929,1.71664,62.142367,-28.496223,18.535134,9.974823,-2.513161,4.939345,-7.649348,-0.297551,-26.582742,-5.534447,14.607462,9.773403,5.241474,-8.052186,4.737926,-1.203937,-7.24651,-3.318837,11.485466,18.434424,17.427329,19.240101,-7.04509,39.885557,-6.440833,6.752117,9.068437,22.865644,-4.728771,-21.950103,8.464179,-9.562829,-5.735866,11.989013,-52.062257,0.608835,-0.59968,15.513847,-3.620966,3.025864,14.607462,25.383383,-1.002518,4.838636,6.852827,-13.591211,1.011673,-20.43946,-3.822385,24.779126,-27.690547,49.654383,31.929503,19.44152,-2.915999,18.535134,18.937972,16.923781,11.586175,2.623026,-2.915999,21.959258,-5.433738,-14.699016,8.564889,-5.433738,-46.422522,-27.891966,10.881208,-1.908904,-3.419547,33.138018,-0.196841,-36.552987,45.424582,-7.649348,4.939345,-7.1458,5.040055,12.291142,16.520943,3.227283,-9.663539,6.14786,-9.159991,-26.582742,8.464179,-9.764248,3.025864,4.637217,-27.690547
1.61593,14.708171,26.591897,-12.684825,10.47837,-1.304646,18.132296,-6.944381,-4.124514,62.243076,-26.179904,11.586175,8.061341,-0.801099,4.838636,-4.628061,-3.721676,-28.999771,0.205997,15.413138,12.089723,6.550698,-13.79263,2.320897,0.407416,-8.253605,-2.613871,14.506752,16.722362,20.146487,20.952163,-8.354315,42.806134,0.205997,6.752117,10.075532,26.390478,-6.340124,-21.144427,6.550698,-5.333028,-12.281987,11.284047,-44.307622,-3.620966,-0.801099,9.571984,-4.023804,8.766308,12.291142,16.722362,0.810254,5.644312,12.291142,-13.490501,2.925154,-22.65507,-3.318837,25.081254,-36.452277,52.977798,30.318151,10.679789,-2.915999,12.895399,20.146487,17.024491,16.017395,7.457084,-4.325933,14.607462,9.068437,-18.525979,7.960632,-8.656443,-40.682078,-29.906157,12.291142,7.054246,-2.009613,28.606088,0.105287,-40.883497,44.417487,-3.923095,6.14786,-1.808194,4.838636,16.017395,11.888304,1.71664,-16.511788,4.435798,-1.707485,-23.259327,-7.649348,-18.022431,0.910964,15.111009,-28.496223
-2.110323,12.996109,16.823072,-13.490501,9.471275,-0.801099,12.593271,-9.059281,-8.253605,53.078508,-26.884871,5.644312,12.291142,-1.405356,7.255665,-2.81529,3.025864,-34.538796,0.306706,12.996109,13.499657,8.867018,-14.900435,1.515221,0.407416,-10.670634,-5.131609,12.79469,19.139391,20.146487,14.90959,-8.958572,44.216068,2.723735,6.752117,9.370565,29.613184,-5.836576,-15.001144,0.508125,-2.211032,-16.00824,9.571984,-34.840925,-5.0309,3.025864,12.291142,-4.426642,2.320897,14.406042,8.061341,4.838636,2.824445,15.0103,-12.181277,6.852827,-11.57702,-4.82948,20.851453,-40.077821,60.833143,31.023117,10.881208,-7.1458,6.349279,17.326619,17.628748,15.715267,10.377661,-5.534447,12.996109,16.722362,-17.921721,11.686885,-6.944381,-36.049439,-25.172808,13.398947,8.36347,-4.225223,22.059968,0.407416,-34.740215,40.993362,3.428702,3.227283,0.508125,8.867018,13.902495,8.36347,1.918059,-15.202564,4.939345,3.327993,-23.360037,-23.964294,-30.409705,1.71664,21.959258,-33.531701
-3.923095,12.593271,12.291142,-16.511788,12.391852,2.119478,-5.735866,-10.368505,-5.131609,55.696956,-27.791257,6.449988,9.571984,0.508125,5.845731,-4.628061,7.859922,-37.560082,0.004578,21.858549,16.017395,4.133669,-22.755779,-0.901808,-1.203937,-12.281987,-6.138705,8.867018,16.017395,18.837262,13.197528,-10.368505,43.410391,-31.618219,7.557793,8.564889,32.835889,-4.93019,-7.850767,-1.606775,-0.901808,-18.928817,7.658503,-23.360037,-3.218128,4.838636,11.284047,0.004578,4.133669,19.139391,-6.340124,6.14786,3.428702,11.485466,-17.518883,3.126574,5.040055,-5.836576,22.966354,-41.588464,58.718242,31.425956,9.068437,-4.82948,-0.801099,15.513847,23.369192,13.499657,5.644312,-4.426642,15.715267,15.312428,-23.460746,4.737926,-5.0309,-33.531701,-27.08629,12.895399,14.305333,-5.131609,21.355001,-4.426642,-33.63241,28.908217,-1.405356,-0.700389,-0.297551,5.845731,17.830167,0.306706,0.105287,-13.79263,-1.405356,11.384756,-29.20119,-24.87068,-42.192722,2.723735,24.275578,-33.128863
-2.915999,9.169146,11.082628,-11.879149,14.003204,-2.211032,-13.188373,-10.368505,-3.419547,62.948043,-41.084917,9.269856,9.773403,0.306706,10.679789,-2.613871,11.082628,-39.876402,1.011673,25.282673,13.499657,3.529412,-22.755779,0.608835,0.810254,-13.490501,-4.325933,8.867018,15.312428,16.823072,14.003204,-10.771344,41.094072,-39.272145,8.766308,6.04715,30.217441,-2.211032,-2.311742,-3.620966,-2.915999,-16.612497,8.162051,-19.029526,-2.513161,5.241474,9.672694,-1.103227,8.36347,29.008926,-19.432364,8.26276,2.925154,6.449988,-17.619593,4.737926,4.335088,-5.534447,22.865644,-46.825361,55.596246,29.311055,13.096818,-2.71458,-6.138705,16.823072,22.059968,12.69398,4.939345,0.004578,3.83154,11.686885,-22.050813,-3.620966,-4.82948,-22.151522,-29.906157,14.808881,14.103914,-1.405356,23.369192,-3.016709,-23.460746,8.766308,1.112383,-1.103227,-2.412451,5.241474,17.22591,-7.951476,3.529412,-14.094759,-1.203937,14.506752,-28.899062,-20.33875,-28.697643,5.342183,22.059968,-28.596933
1.112383,7.154955,12.593271,-16.209659,19.642939,3.630121,-26.98558,-5.635157,-5.534447,60.531014,-36.250858,13.298238,5.644312,-3.520256,11.082628,-0.801099,11.082628,-30.409705,3.93225,19.240101,18.837262,2.320897,-25.877775,1.918059,0.004578,-12.785535,-2.009613,6.752117,11.787594,20.045777,15.614557,-11.67773,40.691234,-58.709087,9.773403,4.939345,28.102541,-4.124514,7.557793,-3.923095,1.112383,-10.267796,8.967727,-10.972763,-0.49897,7.255665,4.133669,1.817349,10.276951,31.929503,-25.978485,12.492561,0.306706,7.154955,-23.662165,5.845731,5.442893,-5.534447,20.448615,-46.019684,55.193408,22.664225,13.701076,-2.613871,-14.799725,13.600366,14.003204,19.642939,0.306706,7.859922,6.953536,7.759213,-21.446555,-7.548638,-3.721676,-6.037995,-29.20119,10.881208,17.1252,2.623026,21.757839,-2.211032,-20.33875,-8.656443,5.644312,-2.009613,-4.124514,0.508125,18.434424,-16.108949,1.313802,-8.253605,-3.520256,13.902495,-31.618219,-23.158618,-31.215381,4.133669,24.174868,-16.411078
2.220188,4.737926,10.981918,-31.718929,21.052872,5.745022,-20.036622,0.105287,-8.052186,36.662852,-36.653697,15.111009,-7.951476,-3.620966,8.36347,2.119478,13.197528,-36.955825,13.298238,21.254292,18.736553,1.313802,-29.906157,5.241474,-1.506066,-12.080568,-1.908904,7.759213,10.47837,21.355001,16.420233,-9.562829,40.993362,-44.307622,7.960632,4.737926,29.915312,-4.225223,16.420233,1.011673,5.946441,-1.002518,10.881208,-3.620966,-5.433738,9.169146,-2.915999,2.119478,12.492561,23.167773,-31.013962,13.298238,1.71664,6.349279,-27.992676,6.248569,10.57908,-10.066377,19.542229,-45.717556,57.308308,11.888304,12.79469,-2.110323,-6.642252,10.176242,-4.628061,17.628748,-1.304646,11.989013,10.881208,11.284047,-22.65507,-7.649348,0.508125,13.600366,-30.006867,11.686885,12.69398,-1.103227,27.901121,-5.735866,-27.489128,-25.777066,3.730831,3.327993,-4.728771,-4.527352,16.218814,-19.130236,-3.520256,-10.771344,-2.311742,21.153582,-28.999771,-26.079194,-32.323186,0.306706,21.757839,-3.620966
3.327993,5.342183,8.665598,-42.897688,19.542229,3.93225,-13.389792,13.902495,-0.398261,29.210346,-36.754406,17.427329,-1.808194,-0.398261,2.623026,-1.405356,12.291142,-37.358663,12.895399,22.664225,25.484092,1.313802,-27.992676,11.586175,-2.81529,-14.195468,-2.613871,5.745022,10.981918,19.945067,15.111009,-8.253605,39.482719,-55.284962,7.960632,0.407416,38.274205,-1.808194,13.902495,2.320897,7.154955,6.14786,11.183337,7.658503,-5.333028,10.881208,-0.297551,0.608835,7.859922,17.22591,-32.826734,12.79469,1.918059,7.759213,-25.676356,10.981918,13.096818,-6.843671,22.362097,-39.272145,52.977798,5.946441,11.586175,-3.721676,0.205997,5.442893,-19.230945,14.506752,0.004578,18.233005,3.025864,7.658503,-22.957199,-0.398261,3.630121,22.865644,-25.575647,14.204623,9.672694,-0.196841,31.123827,-4.527352,-25.877775,-29.402609,2.018769,4.133669,-2.513161,-10.066377,17.1252,-24.165713,-1.606775,-9.864958,-3.923095,21.65713,-25.877775,-26.98558,-32.826734,-1.606775,21.858549,3.227283
3.025864,10.075532,9.974823,-59.212635,13.600366,-0.49897,-1.002518,25.98764,2.320897,31.828794,-23.762875,22.261387,-4.93019,0.004578,-2.412451,-2.613871,10.780499,-35.84802,16.923781,15.111009,24.074159,2.119478,-21.748684,13.096818,-2.915999,-15.202564,-1.908904,7.557793,13.398947,14.103914,13.298238,-10.872053,38.475624,-47.631037,6.248569,-2.311742,42.504005,-2.915999,15.715267,2.824445,9.672694,15.0103,10.075532,9.370565,-5.433738,13.197528,0.407416,-1.908904,8.564889,13.096818,-31.215381,10.47837,2.018769,4.737926,-22.352941,5.946441,15.513847,-1.002518,21.757839,-34.941634,56.401923,1.918059,11.384756,-1.103227,-3.822385,0.608835,-26.683452,10.57908,-1.304646,22.160677,4.133669,-0.700389,-22.856489,0.910964,3.83154,23.268482,-31.819638,14.808881,10.57908,-1.707485,37.770657,-3.923095,-25.877775,-37.560082,1.71664,-4.628061,4.939345,-12.281987,15.815976,-21.345846,-4.728771,-12.181277,-9.2607,24.980545,-21.647974,-17.317464,-31.920348,-2.412451,20.650034,4.133669
-0.398261,13.801785,11.485466,-70.089265,8.766308,-1.808194,-3.318837,24.577706,0.508125,58.013275,-23.964294,23.268482,-2.110323,2.925154,-5.433738,-5.735866,7.658503,-37.761502,16.118105,9.874113,21.65713,5.342183,-17.418174,15.614557,-7.04509,-15.001144,1.011673,11.082628,9.672694,11.485466,10.276951,-13.087663,32.63447,-50.048066,3.730831,-4.124514,37.871366,2.623026,10.981918,-1.002518,3.83154,19.34081,8.867018,11.888304,-4.426642,11.686885,0.407416,-3.822385,12.291142,13.701076,-29.100481,11.686885,3.327993,5.845731,-16.411078,3.126574,11.082628,1.918059,25.181964,-34.740215,57.711147,-0.196841,5.946441,2.119478,-2.513161,-2.71458,-30.812543,9.269856,0.306706,23.570611,8.867018,1.414511,-23.964294,-0.801099,1.61593,24.174868,-33.128863,16.722362,6.953536,5.140764,45.223163,-1.707485,-19.935912,-42.394141,3.327993,-2.311742,2.723735,-8.253605,18.333715,-15.504692,-3.318837,-9.562829,-9.764248,28.30396,-16.713207,-0.901808,-15.504692,5.342183,18.837262,8.26276
4.234379,13.298238,15.513847,-79.455253,0.608835,-0.297551,-9.965667,23.067063,1.515221,50.862898,-12.080568,15.916686,-2.009613,3.327993,-2.81529,-2.211032,9.370565,-38.466468,15.815976,-14.497597,22.664225,5.442893,-17.720302,15.815976,-8.455024,-13.591211,3.126574,11.284047,10.176242,10.780499,10.075532,-13.087663,30.217441,-53.67361,6.04715,-6.541543,29.109636,4.737926,13.902495,-4.124514,1.112383,17.729457,6.248569,15.0103,-0.59968,7.154955,-1.203937,-4.325933,18.535134,8.665598,-27.489128,14.305333,4.838636,5.745022,-13.89334,-2.211032,18.233005,-1.304646,22.059968,-31.618219,51.869993,-0.49897,-3.822385,4.133669,-7.347219,-5.0309,-27.589838,11.384756,4.234379,21.153582,-2.613871,2.018769,-23.561456,4.032959,-8.455024,23.469902,-37.257954,16.017395,7.356374,9.068437,48.445869,-7.04509,-19.432364,-39.070726,7.859922,-0.398261,-0.196841,-8.857862,19.542229,-13.69192,1.414511,-2.613871,-10.066377,23.469902,-16.713207,5.140764,-10.569925,6.651408,18.132296,10.176242
6.04715,16.118105,11.082628,-75.829709,4.133669,6.953536,-31.618219,25.081254,-5.232319,36.058595,-13.188373,16.420233,2.623026,0.004578,-0.398261,-5.131609,13.197528,-38.970016,11.989013,-23.259327,21.959258,4.536507,-12.483406,13.801785,-10.066377,-18.12314,3.327993,9.370565,11.888304,11.082628,7.255665,-10.771344,27.397574,-25.374228,2.421607,-8.958572,15.111009,7.255665,16.118105,-6.642252,1.112383,16.319524,4.838636,19.038682,-2.613871,9.571984,-2.110323,-2.110323,19.139391,0.608835,-22.55436,18.837262,9.068437,7.255665,-14.094759,-5.635157,19.542229,0.608835,17.528038,-26.582742,56.704051,2.320897,-2.613871,-0.59968,-6.037995,-6.541543,-31.718929,7.859922,5.543603,15.916686,-8.354315,-6.037995,-21.043717,-6.944381,-19.029526,19.240101,-37.660792,17.628748,10.176242,7.154955,50.25864,-10.066377,-19.935912,-26.683452,4.637217,3.327993,0.608835,-7.548638,15.0103,-9.46212,5.543603,-6.037995,-9.562829,21.55642,-12.382696,8.061341,-9.663539,7.054246,13.902495,16.923781
2.925154,16.621652,5.845731,-77.743191,4.536507,7.457084,-18.828107,21.55642,3.83154,36.562142,-22.55436,5.745022,6.651408,-0.801099,0.608835,-7.24651,12.593271,-37.761502,3.529412,-42.192722,25.081254,1.918059,-14.497597,18.333715,-10.267796,-21.245136,8.26276,8.36347,13.197528,14.305333,8.564889,-8.354315,19.945067,-30.812543,5.442893,-12.181277,-1.203937,5.342183,6.651408,-7.347219,1.817349,16.118105,4.737926,23.77203,1.71664,6.852827,3.630121,-6.742962,21.153582,-0.901808,-19.633784,17.930877,12.492561,7.154955,-8.555734,-13.188373,18.333715,0.810254,18.333715,-22.755779,54.991989,5.342183,-6.138705,0.407416,-8.656443,-8.152895,-33.531701,4.838636,5.543603,20.549325,-2.110323,-7.649348,-15.202564,-6.944381,-37.157244,16.017395,-35.747311,19.642939,10.679789,10.679789,47.438773,-12.080568,-12.886244,-15.101854,0.608835,3.93225,1.112383,-9.965667,19.139391,-5.232319,9.571984,-7.649348,-12.281987,22.160677,-8.152895,14.406042,-7.649348,3.83154,11.485466,18.333715
-0.49897,13.298238,2.421607,-60.924697,8.867018,5.442893,-16.511788,23.973449,7.759213,67.479972,-18.626688,6.752117,9.571984,-2.81529,2.623026,-11.073472,10.679789,-36.552987,7.759213,-61.428245,21.959258,2.320897,-6.742962,20.549325,-10.771344,-20.137331,11.485466,6.651408,14.90959,14.204623,7.859922,-8.354315,10.377661,7.457084,4.234379,-12.483406,-14.699016,-0.096132,2.925154,-6.642252,5.040055,16.823072,9.672694,22.865644,2.623026,5.543603,3.630121,-8.656443,14.305333,-3.520256,-13.89334,16.722362,11.787594,7.859922,0.105287,-16.511788,20.045777,1.213092,13.197528,-20.540169,53.783474,5.745022,-6.742962,0.205997,-14.094759,-11.174182,-25.374228,2.421607,-3.016709,23.268482,8.464179,-20.137331,-8.455024,-7.347219,-40.480659,13.096818,-34.538796,21.959258,12.593271,10.780499,41.799039,-10.569925,-8.555734,-13.591211,2.119478,3.025864,5.644312,-1.808194,17.1252,1.918059,11.082628,-6.742962,-6.138705,17.326619,3.93225,2.824445,2.421607,2.220188,11.686885,17.22591
-3.218128,10.881208,3.126574,-44.206912,7.960632,6.449988,-4.325933,8.766308,-2.81529,64.660105,-17.216754,0.205997,16.621652,-2.613871,-4.728771,-13.89334,10.276951,-33.028153,7.356374,-57.097734,23.77203,1.414511,-5.836576,23.973449,-11.67773,-24.971389,12.593271,8.766308,12.291142,12.391852,5.342183,-11.174182,-3.721676,7.255665,1.817349,-11.778439,-23.561456,-2.211032,3.630121,-4.325933,4.335088,18.333715,12.391852,24.577706,3.126574,2.220188,2.824445,-9.965667,15.111009,-6.944381,-12.483406,14.406042,12.291142,10.377661,2.723735,-16.813916,4.133669,-5.635157,13.499657,-17.015335,58.718242,1.313802,-10.771344,-2.613871,-14.699016,-12.181277,-18.828107,2.421607,-8.757153,29.210346,18.434424,-21.043717,-7.04509,-3.721676,-42.092012,15.111009,-28.194095,21.052872,12.190433,7.960632,35.252918,-4.82948,-10.368505,-16.612497,-1.506066,4.838636,3.93225,8.867018,16.017395,10.075532,15.111009,-4.426642,-7.1458,23.067063,7.356374,2.421607,7.759213,6.449988,11.284047,21.254292
-2.71458,9.068437,1.61593,-30.711833,5.140764,1.313802,0.508125,4.335088,-8.253605,34.74937,-21.849394,0.004578,16.319524,-0.196841,-4.325933,-9.663539,13.801785,-37.459373,6.953536,-66.564431,23.77203,3.327993,-7.548638,25.181964,-9.965667,-27.388418,9.773403,5.644312,11.787594,8.36347,-0.096132,-11.778439,-20.238041,-6.138705,-0.096132,-13.087663,-22.755779,-2.915999,7.658503,0.306706,6.349279,12.593271,11.485466,27.598993,3.529412,1.011673,5.040055,-12.382696,17.024491,-6.037995,-15.001144,9.773403,14.103914,8.967727,4.939345,-15.706111,4.335088,-13.69192,14.305333,-15.202564,52.977798,-2.009613,-10.167086,-1.908904,-15.806821,-13.69192,-2.412451,2.522316,-9.159991,33.238727,1.918059,-16.310369,-8.857862,4.032959,-43.602655,13.701076,-26.582742,19.34081,11.183337,7.759213,32.231632,-9.663539,-8.857862,-17.518883,-2.110323,7.759213,3.227283,14.808881,18.132296,17.930877,20.448615,-4.325933,-2.311742,21.052872,5.845731,0.608835,9.370565,1.414511,10.679789,18.333715
