"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
11.462402,56.359863,-10.427856,4.077148,-46.591187,56.286621,32.345581,6.893921,-30.651855,-3.347778,-26.028442,-33.435059,-43.31665,17.446899,-63.543701,18.270874,24.560547,-51.925659,15.097046,32.992554,15.466309,-17.922974,5.792236,12.039185,-39.883423,24.240112,40.231323,47.387695,11.129761,44.32373,15.301514,37.42981,43.57605,50.012207,36.212158,60.223389,-66.888428,21.069336,-56.344604,25.930786,16.433716,29.351807,40.927124,45.404053,-54.867554,59.292603,-32.873535,3.69873,13.22937,-0.039673,43.408203,26.153564,42.739868,-22.799683,26.416016,-40.139771,4.852295,-57.278442,-35.644531,-53.057861,-61.373901,-11.553955,21.032715,23.120117,20.892334,-46.420288,53.320313,33.816528,-0.152588,-51.974487,25.22583,-27.197266,-42.987061,19.528198,-33.898926,-55.67627,7.470703,44.570923,18.695068,31.655884,20.03479,-66.079712,-43.734741,52.249146,-0.582886,42.681885,36.505127,19.882202,52.27356,-48.504639,-60.870361,8.496094,-67.001343,-9.106445,17.5354,49.417114,-10.31189,-52.606201,-1.678467,-10.855103
11.462402,56.359863,-13.955688,4.077148,-46.591187,50.466919,27.432251,3.018188,-33.648682,-5.966187,-26.028442,-35.949707,-46.844482,17.446899,-63.543701,18.270874,24.560547,-51.925659,15.097046,32.992554,15.466309,-17.922974,5.792236,12.039185,-39.883423,24.240112,40.231323,47.387695,11.129761,44.32373,15.301514,37.42981,43.57605,50.012207,36.212158,61.444092,-66.888428,21.069336,-60.037231,22.225952,16.433716,29.351807,40.927124,45.767212,-54.989624,59.292603,-32.873535,3.69873,11.642456,-3.259277,52.389526,21.206665,42.379761,-26.309204,23.425293,-40.139771,1.467896,-60.397339,-35.644531,-51.28479,-61.373901,-11.553955,19.781494,23.120117,20.892334,-46.420288,53.320313,33.816528,0.17395,-51.074219,25.22583,-27.197266,-46.331787,19.528198,-33.898926,-55.67627,7.470703,44.570923,18.695068,31.655884,20.03479,-66.079712,-43.734741,52.249146,-0.582886,42.681885,36.505127,17.706299,50.473022,-51.312256,-60.870361,8.496094,-67.001343,-12.399292,18.197632,48.410034,-10.31189,-52.606201,-4.284668,-13.586426
11.462402,56.359863,-13.955688,1.602173,-46.591187,50.466919,27.432251,3.018188,-33.648682,-5.966187,-26.028442,-35.949707,-46.844482,15.762329,-51.034546,16.534424,45.602417,-54.711914,15.042114,26.919556,16.061401,-17.922974,5.792236,12.039185,-40.628052,21.957397,40.231323,46.578979,12.084961,44.088745,15.301514,37.42981,43.57605,50.012207,36.212158,61.444092,-66.888428,21.069336,-60.037231,22.225952,16.433716,29.351807,39.086914,45.767212,-54.989624,58.02002,-35.31189,0.723267,11.642456,-3.259277,52.389526,21.206665,42.379761,-26.309204,23.425293,-40.139771,1.467896,-60.397339,-39.465332,-51.28479,-61.373901,-14.233398,19.781494,23.120117,18.75,-49.212646,53.320313,33.374023,0.17395,-51.074219,23.034668,-14.147949,-46.331787,28.857422,-37.533569,-58.352661,5.496216,42.886353,18.695068,31.655884,20.03479,-66.079712,-30.099487,51.394653,-0.582886,42.681885,33.728027,17.706299,50.473022,-51.312256,-65.429688,4.553223,-68.03894,-12.399292,18.197632,48.410034,-13.543701,-34.884644,-4.284668,-13.586426
10.769653,49.508667,-13.955688,1.602173,-51.846313,50.466919,27.432251,3.018188,-33.648682,-5.966187,-26.028442,-35.949707,-46.844482,15.762329,-51.034546,16.534424,45.602417,-54.711914,15.042114,26.919556,16.061401,-17.922974,2.319336,12.994385,-40.628052,21.957397,40.231323,46.578979,12.084961,44.088745,12.802124,34.823608,51.327515,55.670166,33.74939,61.444092,-66.888428,18.112183,-60.037231,22.225952,16.433716,27.047729,39.086914,45.767212,-54.989624,58.02002,-35.31189,0.723267,11.642456,-3.259277,52.389526,21.206665,42.379761,-26.309204,23.425293,-29.458618,1.467896,-60.397339,-39.465332,-51.28479,-61.373901,-14.233398,19.781494,22.442627,18.75,-49.212646,54.867554,33.374023,0.17395,-51.074219,23.034668,-14.147949,-46.331787,28.857422,-37.533569,-58.352661,5.496216,42.886353,22.738647,37.521362,18.765259,-58.847046,-30.099487,51.394653,-0.582886,38.766479,33.728027,17.706299,50.473022,-51.312256,-65.429688,4.553223,-68.03894,-12.399292,18.197632,48.410034,-13.543701,-34.884644,-4.284668,-13.586426
10.769653,49.508667,-17.150879,1.602173,-51.846313,44.900513,22.900391,-0.567627,-36.437988,-8.779907,-29.53186,-38.720703,-49.679565,15.762329,-51.034546,16.534424,45.602417,-54.711914,15.042114,26.919556,16.061401,-20.458984,2.319336,12.994385,-40.628052,21.957397,36.669922,46.578979,12.084961,44.088745,12.802124,34.823608,51.327515,55.670166,33.74939,62.277222,-69.07959,18.112183,-62.213135,19.119263,14.382935,27.047729,39.086914,45.822144,-50.735474,58.02002,-35.31189,0.723267,11.642456,-3.259277,56.799316,17.266846,41.809082,-29.373169,21.539307,-29.458618,-1.882935,-64.428711,-39.465332,-51.28479,-58.688354,-14.233398,18.304443,22.442627,18.75,-49.212646,54.867554,33.374023,0.622559,-45.559692,23.034668,-14.147949,-46.331787,28.857422,-37.533569,-58.352661,5.496216,42.886353,22.738647,37.521362,18.765259,-58.847046,-30.099487,51.394653,-3.436279,38.766479,33.728027,17.706299,47.479248,-54.043579,-65.429688,4.553223,-68.03894,-15.951538,18.331909,47.073364,-13.543701,-34.884644,-6.738281,-16.424561
10.769653,49.508667,-17.150879,-1.245117,-51.846313,44.900513,22.900391,-0.567627,-36.437988,-8.779907,-29.53186,-38.720703,-49.679565,15.762329,-30.264282,14.248657,59.356689,-59.25293,15.139771,21.676636,16.061401,-20.458984,2.319336,12.994385,-40.628052,19.244385,36.669922,45.761108,12.084961,43.209839,12.802124,34.823608,51.327515,55.670166,33.74939,62.277222,-69.07959,18.112183,-62.213135,19.119263,14.382935,27.047729,36.618042,45.822144,-50.735474,55.85022,-37.503052,-2.108765,9.829712,-6.723022,56.799316,17.266846,41.809082,-29.373169,21.539307,-29.458618,-1.882935,-64.428711,-43.328857,-44.836426,-58.688354,-17.056274,18.304443,22.442627,17.340088,-51.803589,54.867554,32.284546,0.622559,-45.559692,21.517944,-3.826904,-49.346924,28.857422,-41.137695,-61.254883,3.115845,40.472412,22.738647,37.521362,18.765259,-58.847046,-30.099487,49.890137,-3.436279,38.766479,31.652832,16.80603,47.479248,-54.043579,-68.841553,0.631714,-64.361572,-15.951538,18.331909,47.073364,-17.001343,-13.375854,-6.738281,-16.424561
9.573364,42.337036,-17.150879,-1.245117,-51.846313,44.900513,22.900391,-0.567627,-36.437988,-8.779907,-29.53186,-38.720703,-49.679565,13.766479,-30.264282,14.248657,59.356689,-59.25293,15.139771,21.676636,16.821289,-20.458984,2.319336,12.994385,-41.220093,19.244385,36.669922,45.761108,12.42981,43.209839,11.541748,32.711792,55.279541,58.273315,31.698608,62.277222,-69.07959,15.139771,-62.213135,19.119263,14.382935,27.047729,36.618042,45.822144,-50.735474,55.85022,-37.503052,-2.108765,9.829712,-6.723022,56.799316,17.266846,41.809082,-29.373169,21.539307,-14.886475,-1.882935,-64.428711,-43.328857,-44.836426,-58.688354,-17.056274,18.304443,22.442627,17.340088,-51.803589,55.633545,32.284546,0.622559,-45.559692,21.517944,-3.826904,-49.346924,34.780884,-41.137695,-61.254883,3.115845,40.472412,24.832153,41.397095,17.166138,-44.445801,-13.653564,49.890137,-3.436279,38.766479,31.652832,16.80603,47.479248,-54.043579,-68.841553,0.631714,-64.361572,-15.951538,18.331909,47.073364,-17.001343,-13.375854,-6.738281,-16.424561
9.573364,42.337036,-19.98291,-1.245117,-55.279541,44.900513,18.591309,-3.878784,-38.851929,-11.752319,-32.232666,-38.720703,-51.525879,13.766479,-30.264282,14.248657,59.356689,-59.25293,15.139771,21.676636,16.821289,-22.885132,-1.11084,13.137817,-41.220093,19.244385,33.792114,45.761108,12.42981,43.209839,11.541748,32.711792,55.279541,58.273315,31.698608,62.493896,-67.904663,15.139771,-60.88562,16.97998,12.167358,24.84436,36.618042,45.230103,-41.586304,55.85022,-37.503052,-2.108765,9.829712,-6.723022,56.799316,14.532471,41.015625,-32.177734,20.648193,-14.886475,-5.267334,-68.484497,-43.328857,-44.836426,-50.674438,-17.056274,16.503906,22.494507,17.340088,-51.803589,55.633545,32.284546,0.85144,-35.15625,21.517944,-3.826904,-49.346924,34.780884,-41.137695,-61.254883,3.115845,40.472412,24.832153,41.397095,17.166138,-44.445801,-13.653564,49.890137,-6.243896,34.039307,31.652832,16.80603,47.479248,-56.149292,-68.841553,0.631714,-64.361572,-15.951538,18.731689,45.523071,-17.001343,-13.375854,-8.987427,-19.537354
9.573364,42.337036,-19.98291,-4.345703,-55.279541,39.974976,18.591309,-3.878784,-38.851929,-11.752319,-32.232666,-42.202759,-51.525879,13.766479,-30.264282,11.898804,65.658569,-64.273071,14.657593,17.800903,16.821289,-22.885132,-1.11084,13.137817,-41.220093,16.19873,33.792114,44.485474,12.42981,41.424561,11.541748,32.711792,55.279541,58.273315,31.698608,62.493896,-67.904663,15.139771,-60.88562,16.97998,12.167358,24.84436,36.618042,45.230103,-41.586304,55.85022,-39.291382,-4.995728,7.995605,-10.440063,58.032227,14.532471,41.015625,-32.177734,20.648193,-14.886475,-5.267334,-68.484497,-46.865845,-33.914185,-50.674438,-19.848633,16.503906,22.494507,17.340088,-55.075073,55.633545,32.284546,0.85144,-35.15625,20.825195,3.237915,-51.858521,34.780884,-41.137695,-65.014648,0.384521,37.484741,24.832153,41.397095,17.166138,-44.445801,-13.653564,49.890137,-6.243896,34.039307,30.508423,16.821289,43.35022,-56.149292,-69.287109,-3.219604,-54.40979,-19.540405,18.731689,45.523071,-20.391846,8.224487,-8.987427,-19.537354
8.059692,35.10437,-19.98291,-4.345703,-55.279541,39.974976,18.591309,-3.878784,-38.851929,-11.752319,-32.232666,-42.202759,-51.525879,11.868286,-4.187012,11.898804,65.658569,-64.273071,14.657593,17.800903,17.440796,-22.885132,-1.11084,13.137817,-42.437744,16.19873,33.792114,44.485474,11.947632,41.424561,11.541748,31.369019,56.915283,59.213257,30.288696,62.493896,-67.904663,15.139771,-60.88562,16.97998,12.167358,24.84436,33.71582,45.230103,-41.586304,53.030396,-39.291382,-4.995728,7.995605,-10.440063,58.032227,14.532471,41.015625,-32.177734,20.648193,0.912476,-5.267334,-68.484497,-46.865845,-33.914185,-50.674438,-19.848633,16.503906,22.494507,16.705322,-55.075073,55.877686,30.673218,0.85144,-35.15625,20.825195,3.237915,-51.858521,38.00354,-44.384766,-65.014648,0.384521,37.484741,25.854492,44.13147,15.368652,-24.365234,2.877808,47.808838,-6.243896,34.039307,30.508423,16.821289,43.35022,-56.149292,-69.287109,-3.219604,-54.40979,-19.540405,18.731689,45.523071,-20.391846,8.224487,-8.987427,-19.537354
8.059692,35.10437,-22.65625,-4.345703,-54.956055,39.974976,18.591309,-7.217407,-40.951538,-14.807129,-34.173584,-42.202759,-51.525879,11.868286,-4.187012,11.898804,65.658569,-64.273071,14.657593,17.800903,17.440796,-25.350952,-4.382324,12.231445,-42.437744,16.19873,31.790161,44.485474,11.947632,41.424561,11.282349,31.369019,56.915283,59.213257,30.288696,61.987305,-61.502075,12.185669,-60.88562,15.939331,9.75647,23.00415,33.71582,45.230103,-41.586304,53.030396,-39.291382,-4.995728,7.995605,-10.440063,58.032227,14.532471,41.015625,-35.101318,20.288086,0.912476,-5.267334,-70.739746,-46.865845,-33.914185,-37.884521,-19.848633,16.503906,23.077393,16.705322,-55.075073,55.877686,30.673218,0.601196,-20.980835,20.825195,3.237915,-51.858521,38.00354,-44.384766,-65.014648,0.384521,37.484741,25.854492,44.13147,15.368652,-24.365234,2.877808,47.808838,-8.953857,28.808594,30.508423,16.821289,43.35022,-56.149292,-69.287109,-3.219604,-54.40979,-19.540405,19.543457,43.704224,-20.391846,8.224487,-11.184692,-22.848511
8.059692,35.10437,-22.65625,-7.620239,-54.956055,35.757446,14.611816,-7.217407,-40.951538,-14.807129,-34.173584,-46.368408,-52.786255,11.868286,-4.187012,11.898804,65.658569,-66.976929,13.40332,15.618896,17.440796,-25.350952,-4.382324,12.231445,-42.437744,16.19873,31.790161,42.306519,11.947632,41.424561,11.282349,31.369019,56.915283,59.213257,30.288696,61.987305,-61.502075,12.185669,-54.632568,15.939331,9.75647,23.00415,33.71582,43.731689,-28.448486,53.030396,-40.615845,-7.952881,5.984497,-14.242554,57.330322,13.064575,39.562988,-35.101318,20.288086,0.912476,-8.694458,-70.739746,-49.835205,-20.15686,-37.884521,-22.531128,14.401245,23.077393,16.705322,-59.277344,55.877686,30.673218,0.601196,-20.980835,20.825195,7.531738,-54.150391,38.00354,-44.384766,-65.014648,0.384521,34.191895,25.854492,44.13147,15.368652,-24.365234,2.877808,47.808838,-8.953857,28.808594,30.020142,17.248535,38.305664,-57.60498,-69.287109,-6.918335,-38.549805,-22.961426,19.543457,43.704224,-23.498535,26.61438,-11.184692,-22.848511
8.059692,28.067017,-22.65625,-7.620239,-54.956055,35.757446,14.611816,-7.217407,-40.951538,-14.807129,-34.173584,-46.368408,-52.786255,10.05249,22.546387,9.667969,66.52832,-66.976929,13.40332,15.618896,17.520142,-25.350952,-4.382324,12.231445,-44.680786,13.095093,31.790161,42.306519,10.632324,38.684082,11.282349,31.369019,57.391357,59.429932,29.495239,61.987305,-61.502075,12.185669,-54.632568,15.939331,9.75647,23.00415,30.670166,43.731689,-28.448486,49.725342,-40.615845,-7.952881,5.984497,-14.242554,57.330322,13.064575,39.562988,-35.101318,20.288086,14.886475,-8.694458,-70.739746,-49.835205,-20.15686,-37.884521,-22.531128,14.401245,23.077393,16.5802,-59.277344,55.877686,28.930664,0.601196,-20.980835,20.889282,7.531738,-54.150391,39.465332,-47.137451,-69.650269,-2.511597,34.191895,25.854492,46.231079,13.406372,-1.818848,17.041016,45.343018,-8.953857,28.808594,30.020142,17.248535,38.305664,-57.60498,-65.066528,-6.918335,-38.549805,-22.961426,19.543457,43.704224,-23.498535,26.61438,-11.184692,-22.848511
6.430054,28.067017,-22.65625,-7.620239,-49.27063,35.757446,14.611816,-7.217407,-40.951538,-17.843628,-35.443115,-46.368408,-52.786255,10.05249,22.546387,9.667969,66.52832,-66.976929,13.40332,15.618896,17.520142,-28.17688,-7.354736,10.263062,-44.680786,13.095093,30.6427,42.306519,10.632324,38.684082,11.672974,30.758667,57.391357,59.429932,29.495239,60.848999,-49.414063,9.14917,-54.632568,15.939331,6.988525,21.777344,30.670166,43.731689,-28.448486,49.725342,-40.615845,-7.952881,5.984497,-14.242554,57.330322,13.064575,39.562988,-35.101318,19.940186,14.886475,-8.694458,-70.739746,-49.835205,-20.15686,-22.070313,-22.531128,14.401245,23.840332,16.5802,-59.277344,55.633545,28.930664,0.601196,-20.980835,20.889282,7.531738,-54.150391,39.465332,-47.137451,-69.650269,-2.511597,34.191895,26.38855,46.231079,13.406372,-1.818848,17.041016,45.343018,-11.77063,23.532104,30.020142,17.248535,38.305664,-57.60498,-65.066528,-6.918335,-38.549805,-22.961426,19.543457,43.704224,-23.498535,26.61438,-11.184692,-22.848511
6.430054,28.067017,-25.411987,-10.922241,-49.27063,32.223511,11.123657,-10.784912,-43.07251,-17.843628,-35.443115,-50.561523,-54.516602,10.05249,22.546387,9.667969,66.52832,-66.976929,11.51123,15.219116,17.520142,-28.17688,-7.354736,10.263062,-44.680786,13.095093,30.6427,42.306519,10.632324,38.684082,11.672974,30.758667,57.391357,59.429932,29.495239,60.848999,-49.414063,9.14917,-43.197632,15.893555,6.988525,21.777344,30.670166,41.268921,-13.55896,49.725342,-40.615845,-7.952881,3.735352,-17.987061,55.499268,12.609863,37.060547,-38.491821,19.940186,14.886475,-12.359619,-69.02771,-52.456665,-5.923462,-22.070313,-25.219727,12.06665,23.840332,16.5802,-59.277344,55.633545,28.930664,-0.17395,-5.395508,20.889282,10.03418,-56.781006,39.465332,-47.137451,-69.650269,-2.511597,34.191895,26.38855,46.231079,13.406372,-1.818848,17.041016,45.343018,-11.77063,23.532104,29.891968,17.401123,32.803345,-58.700562,-65.066528,-6.918335,-38.549805,-26.089478,20.36438,41.616821,-23.498535,26.61438,-13.519287,-26.141357
6.430054,28.067017,-25.411987,-10.922241,-49.27063,32.223511,11.123657,-10.784912,-43.07251,-17.843628,-35.443115,-50.561523,-54.516602,8.132935,45.10498,7.577515,64.651489,-63.818359,11.51123,15.219116,16.921997,-28.17688,-7.354736,10.263062,-47.543335,10.110474,30.6427,39.123535,8.657837,35.241699,11.672974,30.758667,57.391357,59.429932,29.153442,60.848999,-49.414063,9.14917,-43.197632,15.893555,6.988525,21.777344,27.923584,41.268921,-13.55896,46.051025,-41.967773,-11.114502,3.735352,-17.987061,55.499268,12.609863,37.060547,-38.491821,19.940186,14.886475,-12.359619,-69.02771,-52.456665,-5.923462,-22.070313,-25.219727,12.06665,23.840332,16.644287,-64.041138,55.633545,27.371216,-0.17395,-5.395508,21.350098,10.03418,-56.781006,39.758301,-49.716187,-73.709106,-5.477905,31.051636,26.38855,46.231079,11.257935,19.32373,27.548218,42.504883,-11.77063,23.532104,29.891968,17.401123,32.803345,-58.700562,-54.940796,-10.650635,-18.789673,-26.089478,20.36438,41.616821,-26.211548,39.746094,-13.519287,-26.141357
4.629517,21.655273,-25.411987,-10.922241,-37.741089,32.223511,11.123657,-10.784912,-43.07251,-17.843628,-36.178589,-50.561523,-54.516602,8.132935,45.10498,7.577515,64.651489,-63.818359,11.51123,15.219116,16.921997,-31.134033,-10.287476,7.653809,-47.543335,10.110474,30.020142,39.123535,8.657837,35.241699,12.228394,30.688477,57.223511,59.341431,29.153442,60.848999,-32.794189,6.018066,-43.197632,15.893555,3.833008,21.203613,27.923584,41.268921,-13.55896,46.051025,-41.967773,-11.114502,3.735352,-17.987061,55.499268,12.609863,37.060547,-38.491821,19.940186,25.125122,-12.359619,-69.02771,-52.456665,-5.923462,-5.960083,-25.219727,12.06665,24.368286,16.644287,-64.041138,54.711914,27.371216,-0.17395,-5.395508,21.350098,10.03418,-56.781006,39.758301,-49.716187,-73.709106,-5.477905,31.051636,26.617432,47.738647,11.257935,19.32373,27.548218,42.504883,-14.743042,18.47229,29.891968,17.401123,32.803345,-58.700562,-54.940796,-10.650635,-18.789673,-26.089478,20.36438,41.616821,-26.211548,39.746094,-13.519287,-26.141357
4.629517,21.655273,-28.424072,-10.922241,-37.741089,29.266357,8.206177,-14.483643,-45.541382,-20.870972,-36.178589,-53.955078,-57.699585,8.132935,45.10498,7.577515,64.651489,-63.818359,11.51123,15.219116,16.921997,-31.134033,-10.287476,7.653809,-47.543335,10.110474,30.020142,39.123535,8.657837,35.241699,12.228394,30.688477,57.223511,59.341431,29.153442,59.161377,-32.794189,6.018066,-27.902222,16.375732,3.833008,21.203613,27.923584,37.826538,0.43335,46.051025,-41.967773,-11.114502,1.034546,-21.514893,52.7771,12.756348,33.349609,-42.300415,19.216919,25.125122,-16.165161,-61.505127,-52.456665,6.45752,-5.960083,-25.219727,9.667969,24.368286,16.644287,-64.041138,54.711914,27.371216,-1.486206,8.999634,21.350098,10.03418,-60.186768,39.758301,-49.716187,-73.709106,-5.477905,31.051636,26.617432,47.738647,11.257935,19.32373,27.548218,42.504883,-14.743042,18.47229,29.891968,16.992188,27.130127,-60.275269,-54.940796,-10.650635,-18.789673,-29.104614,20.797729,39.294434,-26.211548,39.746094,-16.131592,-29.119873
4.629517,21.655273,-28.424072,-14.300537,-37.741089,29.266357,8.206177,-14.483643,-45.541382,-20.870972,-36.178589,-53.955078,-57.699585,5.706787,60.467529,5.325317,62.307739,-52.398682,9.411621,16.055298,15.46936,-31.134033,-10.287476,7.653809,-49.621582,7.336426,30.020142,35.076904,6.195068,31.436157,12.228394,30.688477,57.223511,59.341431,28.936768,59.161377,-32.794189,6.018066,-27.902222,16.375732,3.833008,21.203613,25.827026,37.826538,0.43335,42.01355,-44.18335,-14.352417,1.034546,-21.514893,52.7771,12.756348,33.349609,-42.300415,19.216919,25.125122,-16.165161,-61.505127,-55.267334,6.45752,-5.960083,-28.207397,9.667969,24.368286,16.467285,-67.987061,54.711914,26.391602,-1.486206,8.999634,21.798706,11.752319,-60.186768,39.205933,-52.636719,-75.180054,-8.505249,28.457642,26.617432,47.738647,11.257935,19.32373,34.365845,39.23645,-14.743042,18.47229,29.61731,16.992188,27.130127,-60.275269,-39.486694,-14.419556,1.623535,-29.104614,20.797729,39.294434,-28.78418,47.467041,-16.131592,-29.119873
2.450562,16.381836,-28.424072,-14.300537,-21.325684,29.266357,8.206177,-14.483643,-45.541382,-20.870972,-36.178589,-53.955078,-57.699585,5.706787,60.467529,5.325317,62.307739,-52.398682,9.411621,16.055298,15.46936,-31.134033,-13.323975,4.776001,-49.621582,7.336426,30.020142,35.076904,6.195068,31.436157,12.536621,30.786133,56.494141,58.92334,28.936768,59.161377,-32.794189,2.761841,-27.902222,16.375732,3.833008,21.157837,25.827026,37.826538,0.43335,42.01355,-44.18335,-14.352417,1.034546,-21.514893,52.7771,12.756348,33.349609,-42.300415,19.216919,31.069946,-16.165161,-61.505127,-55.267334,6.45752,-5.960083,-28.207397,9.667969,24.441528,16.467285,-67.987061,53.085327,26.391602,-1.486206,8.999634,21.798706,11.752319,-60.186768,39.205933,-52.636719,-75.180054,-8.505249,28.457642,26.293945,48.571777,8.779907,36.056519,34.365845,39.23645,-14.743042,13.986206,29.61731,16.992188,27.130127,-60.275269,-39.486694,-14.419556,1.623535,-29.104614,20.797729,39.294434,-28.78418,47.467041,-16.131592,-29.119873
2.450562,16.381836,-31.585693,-14.300537,-21.325684,26.794434,5.667114,-17.816162,-48.471069,-23.910522,-36.682129,-56.164551,-62.368774,5.706787,60.467529,5.325317,62.307739,-52.398682,9.411621,16.055298,15.46936,-33.996582,-13.323975,4.776001,-49.621582,7.336426,29.550171,35.076904,6.195068,31.436157,12.536621,30.786133,56.494141,58.92334,28.936768,56.97937,-14.227295,2.761841,-11.099243,16.864014,0.393677,21.157837,25.827026,33.605957,11.346436,42.01355,-44.18335,-14.352417,1.034546,-21.514893,49.163818,12.997437,28.604126,-46.115112,18.081665,31.069946,-20.050049,-47.528076,-55.267334,6.45752,8.135986,-28.207397,7.324219,24.441528,16.467285,-67.987061,53.085327,26.391602,-3.219604,20.144653,21.798706,11.752319,-60.186768,39.205933,-52.636719,-75.180054,-8.505249,28.457642,26.293945,48.571777,8.779907,36.056519,34.365845,39.23645,-17.861938,13.986206,29.61731,16.992188,21.685791,-62.710571,-39.486694,-14.419556,1.623535,-32.296753,20.504761,37.033081,-28.78418,47.467041,-18.862915,-31.790161
2.450562,16.381836,-31.585693,-17.776489,-21.325684,26.794434,5.667114,-17.816162,-48.471069,-23.910522,-36.682129,-56.164551,-62.368774,5.706787,68.054199,2.685547,60.424805,-32.653809,7.275391,17.282104,15.46936,-33.996582,-13.323975,4.776001,-49.621582,4.629517,29.550171,30.496216,6.195068,27.731323,12.536621,30.786133,56.494141,58.92334,28.936768,56.97937,-14.227295,2.761841,-11.099243,16.864014,0.393677,21.157837,24.578857,33.605957,11.346436,37.716675,-47.579956,-17.593384,-1.956177,-24.880981,49.163818,12.997437,28.604126,-46.115112,18.081665,31.069946,-20.050049,-47.528076,-58.94165,15.600586,8.135986,-31.430054,7.324219,24.441528,15.866089,-69.009399,53.085327,25.991821,-3.219604,20.144653,21.847534,13.244629,-64.019775,39.205933,-56.274414,-71.914673,-11.712646,26.66626,26.293945,48.571777,8.779907,36.056519,34.365845,35.479736,-17.861938,13.986206,29.02832,15.945435,21.685791,-62.710571,-20.64209,-18.218994,19.699097,-32.296753,20.504761,37.033081,-31.552124,50.900269,-18.862915,-31.790161
-0.335693,12.753296,-31.585693,-17.776489,-21.325684,26.794434,5.667114,-17.816162,-48.471069,-23.910522,-36.682129,-56.164551,-62.368774,2.655029,68.054199,2.685547,60.424805,-32.653809,7.275391,17.282104,13.348389,-33.996582,-13.323975,4.776001,-49.01123,4.629517,29.550171,30.496216,3.424072,27.731323,12.261963,30.728149,55.08728,58.029175,28.567505,56.97937,-14.227295,-0.494385,-11.099243,16.864014,0.393677,21.157837,24.578857,33.605957,11.346436,37.716675,-47.579956,-17.593384,-1.956177,-24.880981,49.163818,12.997437,28.604126,-46.115112,18.081665,33.81958,-20.050049,-47.528076,-58.94165,15.600586,8.135986,-31.430054,7.324219,24.441528,15.866089,-69.009399,50.67749,25.991821,-3.219604,20.144653,21.847534,13.244629,-64.019775,37.799072,-56.274414,-71.914673,-11.712646,26.66626,25.32959,48.538208,5.944824,47.042847,38.449097,35.479736,-17.861938,13.986206,29.02832,15.945435,21.685791,-62.710571,-20.64209,-18.218994,19.699097,-32.296753,20.504761,37.033081,-31.552124,50.900269,-18.862915,-31.790161
-0.335693,12.753296,-34.65271,-17.776489,-2.285767,26.794434,3.179932,-20.217896,-51.577759,-27.026367,-37.271118,-56.164551,-66.854858,2.655029,68.054199,2.685547,60.424805,-32.653809,7.275391,17.282104,13.348389,-36.346436,-16.659546,1.971436,-49.01123,4.629517,28.826904,30.496216,3.424072,27.731323,12.261963,30.728149,55.08728,58.029175,28.567505,54.238892,3.387451,-0.494385,4.595947,16.934204,-3.063965,21.282959,24.578857,28.942871,18.35022,37.716675,-47.579956,-17.593384,-1.956177,-24.880981,49.163818,12.954712,23.15979,-49.334717,16.653442,33.81958,-23.76709,-28.366089,-58.94165,15.600586,18.67981,-31.430054,5.08728,23.99292,15.866089,-69.009399,50.67749,25.991821,-5.2948,27.264404,21.847534,13.244629,-64.019775,37.799072,-56.274414,-71.914673,-11.712646,26.66626,25.32959,48.538208,5.944824,47.042847,38.449097,35.479736,-20.864868,10.314941,29.02832,15.945435,21.685791,-65.579224,-20.64209,-18.218994,19.699097,-32.296753,19.497681,35.159302,-31.552124,50.900269,-21.459961,-34.356689
-0.335693,12.753296,-34.65271,-21.435547,-2.285767,24.636841,3.179932,-20.217896,-51.577759,-27.026367,-37.271118,-57.730103,-66.854858,2.655029,68.054199,-0.506592,58.880615,-7.479858,5.114746,17.89856,13.348389,-36.346436,-16.659546,1.971436,-49.01123,1.870728,28.826904,25.662231,3.424072,24.505615,12.261963,30.728149,55.08728,58.029175,28.567505,54.238892,3.387451,-0.494385,4.595947,16.934204,-3.063965,21.282959,24.578857,28.942871,18.35022,37.716675,-51.657104,-20.651245,-5.090332,-28.240967,44.631958,12.954712,23.15979,-49.334717,16.653442,33.81958,-23.76709,-28.366089,-63.220215,21.307373,18.67981,-34.771729,5.08728,23.99292,15.866089,-64.962769,50.67749,25.991821,-5.2948,27.264404,21.380615,14.68811,-66.921997,37.799072,-56.274414,-62.252808,-15.17334,25.6073,25.32959,48.538208,5.944824,47.042847,38.449097,35.479736,-20.864868,10.314941,27.999878,14.538574,16.78772,-65.579224,-1.351929,-21.722412,33.428955,-35.879517,19.497681,35.159302,-34.753418,51.785278,-21.459961,-34.356689
